,relation_id,case_lawyer,case,lawyer,case_id,lawyer_id
772,rcase_lawyer_1527,"('57a7bec2c2265c28a53f7ef6', '张旭阳')",57a7bec2c2265c28a53f7ef6,张旭阳,case_1258,lawyer_395
773,rcase_lawyer_1528,"('57a7be8ac2265c04d1e890eb', '董秀文')",57a7be8ac2265c04d1e890eb,董秀文,case_1259,lawyer_392
774,rcase_lawyer_1529,"('57a7be8ac2265c04d1e890eb', '王辉')",57a7be8ac2265c04d1e890eb,王辉,case_1259,lawyer_393
775,rcase_lawyer_1530,"('57a7be8ac2265c04d1e890eb', '谭成新')",57a7be8ac2265c04d1e890eb,谭成新,case_1259,lawyer_394
776,rcase_lawyer_1531,"('57a7be8ac2265c04d1e890eb', '张旭阳')",57a7be8ac2265c04d1e890eb,张旭阳,case_1259,lawyer_395
777,rcase_lawyer_1532,"('57a72938c2265c04d1e3208e', '祝京子')",57a72938c2265c04d1e3208e,祝京子,case_1260,lawyer_339
778,rcase_lawyer_1533,"('5810c1ac2f12c63192906c4b', '董秀文')",5810c1ac2f12c63192906c4b,董秀文,case_1261,lawyer_392
779,rcase_lawyer_1534,"('5810c1ac2f12c63192906c4b', '王辉')",5810c1ac2f12c63192906c4b,王辉,case_1261,lawyer_393
780,rcase_lawyer_1535,"('5810c1ac2f12c63192906c4b', '谭成新')",5810c1ac2f12c63192906c4b,谭成新,case_1261,lawyer_394
781,rcase_lawyer_1536,"('5810c1ac2f12c63192906c4b', '张旭阳')",5810c1ac2f12c63192906c4b,张旭阳,case_1261,lawyer_395
782,rcase_lawyer_1538,"('5810c1a32f12c63192906b20', '董秀文')",5810c1a32f12c63192906b20,董秀文,case_1263,lawyer_392
783,rcase_lawyer_1539,"('5810c1a32f12c63192906b20', '王辉')",5810c1a32f12c63192906b20,王辉,case_1263,lawyer_393
784,rcase_lawyer_1540,"('5810c1a32f12c63192906b20', '谭成新')",5810c1a32f12c63192906b20,谭成新,case_1263,lawyer_394
785,rcase_lawyer_1541,"('5810c1a32f12c63192906b20', '张旭阳')",5810c1a32f12c63192906b20,张旭阳,case_1263,lawyer_395
786,rcase_lawyer_1543,"('57a7be8fc2265c04d1e89110', '董秀文')",57a7be8fc2265c04d1e89110,董秀文,case_1265,lawyer_392
787,rcase_lawyer_1544,"('57a7be8fc2265c04d1e89110', '王辉')",57a7be8fc2265c04d1e89110,王辉,case_1265,lawyer_393
788,rcase_lawyer_1545,"('57a7be8fc2265c04d1e89110', '谭成新')",57a7be8fc2265c04d1e89110,谭成新,case_1265,lawyer_394
789,rcase_lawyer_1546,"('57a7be8fc2265c04d1e89110', '张旭阳')",57a7be8fc2265c04d1e89110,张旭阳,case_1265,lawyer_395
790,rcase_lawyer_1547,"('58113a702f12c63192b45d1b', '崔良新')",58113a702f12c63192b45d1b,崔良新,case_1266,lawyer_407
791,rcase_lawyer_1548,"('5810c1b52f12c63192906e62', '董秀文')",5810c1b52f12c63192906e62,董秀文,case_1267,lawyer_392
792,rcase_lawyer_1549,"('5810c1b52f12c63192906e62', '王辉')",5810c1b52f12c63192906e62,王辉,case_1267,lawyer_393
793,rcase_lawyer_1550,"('5810c1b52f12c63192906e62', '谭成新')",5810c1b52f12c63192906e62,谭成新,case_1267,lawyer_394
794,rcase_lawyer_1551,"('5810c1b52f12c63192906e62', '张旭阳')",5810c1b52f12c63192906e62,张旭阳,case_1267,lawyer_395
795,rcase_lawyer_1552,"('57a7be92c2265c04d1e89123', '董秀文')",57a7be92c2265c04d1e89123,董秀文,case_1268,lawyer_392
796,rcase_lawyer_1553,"('57a7be92c2265c04d1e89123', '王辉')",57a7be92c2265c04d1e89123,王辉,case_1268,lawyer_393
797,rcase_lawyer_1554,"('57a7be92c2265c04d1e89123', '谭成新')",57a7be92c2265c04d1e89123,谭成新,case_1268,lawyer_394
798,rcase_lawyer_1555,"('57a7be92c2265c04d1e89123', '张旭阳')",57a7be92c2265c04d1e89123,张旭阳,case_1268,lawyer_395
799,rcase_lawyer_1557,"('5810c1752f12c6319290681f', '董秀文')",5810c1752f12c6319290681f,董秀文,case_1270,lawyer_392
800,rcase_lawyer_1558,"('5810c1752f12c6319290681f', '王辉')",5810c1752f12c6319290681f,王辉,case_1270,lawyer_393
801,rcase_lawyer_1559,"('5810c1752f12c6319290681f', '谭成新')",5810c1752f12c6319290681f,谭成新,case_1270,lawyer_394
802,rcase_lawyer_1560,"('5810c1752f12c6319290681f', '张旭阳')",5810c1752f12c6319290681f,张旭阳,case_1270,lawyer_395
803,rcase_lawyer_1563,"('581069762f12c6319282b6f9', '孙悦')",581069762f12c6319282b6f9,孙悦,case_1273,lawyer_250
804,rcase_lawyer_1564,"('580dbb84b9ca9623cec7c7b6', '董秀文')",580dbb84b9ca9623cec7c7b6,董秀文,case_1274,lawyer_392
805,rcase_lawyer_1565,"('580dbb84b9ca9623cec7c7b6', '王辉')",580dbb84b9ca9623cec7c7b6,王辉,case_1274,lawyer_393
806,rcase_lawyer_1566,"('580dbb84b9ca9623cec7c7b6', '谭成新')",580dbb84b9ca9623cec7c7b6,谭成新,case_1274,lawyer_394
807,rcase_lawyer_1567,"('580dbb84b9ca9623cec7c7b6', '张旭阳')",580dbb84b9ca9623cec7c7b6,张旭阳,case_1274,lawyer_395
808,rcase_lawyer_1569,"('581034ae2f12c63192794834', '汪海源')",581034ae2f12c63192794834,汪海源,case_1276,lawyer_87
809,rcase_lawyer_1570,"('581034ae2f12c63192794834', '许钱伟')",581034ae2f12c63192794834,许钱伟,case_1276,lawyer_88
810,rcase_lawyer_1572,"('580dbb6ab9ca9623cec7b752', '董秀文')",580dbb6ab9ca9623cec7b752,董秀文,case_1278,lawyer_392
811,rcase_lawyer_1573,"('580dbb6ab9ca9623cec7b752', '王辉')",580dbb6ab9ca9623cec7b752,王辉,case_1278,lawyer_393
812,rcase_lawyer_1574,"('580dbb6ab9ca9623cec7b752', '谭成新')",580dbb6ab9ca9623cec7b752,谭成新,case_1278,lawyer_394
813,rcase_lawyer_1575,"('580dbb6ab9ca9623cec7b752', '张旭阳')",580dbb6ab9ca9623cec7b752,张旭阳,case_1278,lawyer_395
814,rcase_lawyer_1576,"('57a7be96c2265c04d1e89172', '董秀文')",57a7be96c2265c04d1e89172,董秀文,case_1279,lawyer_392
815,rcase_lawyer_1577,"('57a7be96c2265c04d1e89172', '王辉')",57a7be96c2265c04d1e89172,王辉,case_1279,lawyer_393
816,rcase_lawyer_1578,"('57a7be96c2265c04d1e89172', '谭成新')",57a7be96c2265c04d1e89172,谭成新,case_1279,lawyer_394
817,rcase_lawyer_1579,"('57a7be96c2265c04d1e89172', '张旭阳')",57a7be96c2265c04d1e89172,张旭阳,case_1279,lawyer_395
818,rcase_lawyer_1580,"('580dbbaab9ca9623cec7d5a2', '董秀文')",580dbbaab9ca9623cec7d5a2,董秀文,case_1280,lawyer_392
819,rcase_lawyer_1581,"('580dbbaab9ca9623cec7d5a2', '王辉')",580dbbaab9ca9623cec7d5a2,王辉,case_1280,lawyer_393
820,rcase_lawyer_1582,"('580dbbaab9ca9623cec7d5a2', '谭成新')",580dbbaab9ca9623cec7d5a2,谭成新,case_1280,lawyer_394
821,rcase_lawyer_1583,"('580dbbaab9ca9623cec7d5a2', '张旭阳')",580dbbaab9ca9623cec7d5a2,张旭阳,case_1280,lawyer_395
822,rcase_lawyer_1585,"('5810c1762f12c6319290683e', '董秀文')",5810c1762f12c6319290683e,董秀文,case_1282,lawyer_392
823,rcase_lawyer_1586,"('5810c1762f12c6319290683e', '王辉')",5810c1762f12c6319290683e,王辉,case_1282,lawyer_393
824,rcase_lawyer_1587,"('5810c1762f12c6319290683e', '谭成新')",5810c1762f12c6319290683e,谭成新,case_1282,lawyer_394
825,rcase_lawyer_1588,"('5810c1762f12c6319290683e', '张旭阳')",5810c1762f12c6319290683e,张旭阳,case_1282,lawyer_395
826,rcase_lawyer_1591,"('57a85609c2265c28a5448a7d', '查达胜')",57a85609c2265c28a5448a7d,查达胜,case_1285,lawyer_408
827,rcase_lawyer_1594,"('580dbb96b9ca9623cec7cd84', '董秀文')",580dbb96b9ca9623cec7cd84,董秀文,case_1288,lawyer_392
828,rcase_lawyer_1595,"('580dbb96b9ca9623cec7cd84', '王辉')",580dbb96b9ca9623cec7cd84,王辉,case_1288,lawyer_393
829,rcase_lawyer_1596,"('580dbb96b9ca9623cec7cd84', '谭成新')",580dbb96b9ca9623cec7cd84,谭成新,case_1288,lawyer_394
830,rcase_lawyer_1597,"('580dbb96b9ca9623cec7cd84', '张旭阳')",580dbb96b9ca9623cec7cd84,张旭阳,case_1288,lawyer_395
831,rcase_lawyer_1598,"('57a7be96c2265c04d1e89168', '董秀文')",57a7be96c2265c04d1e89168,董秀文,case_1289,lawyer_392
832,rcase_lawyer_1599,"('57a7be96c2265c04d1e89168', '王辉')",57a7be96c2265c04d1e89168,王辉,case_1289,lawyer_393
833,rcase_lawyer_1600,"('57a7be96c2265c04d1e89168', '谭成新')",57a7be96c2265c04d1e89168,谭成新,case_1289,lawyer_394
834,rcase_lawyer_1601,"('57a7be96c2265c04d1e89168', '张旭阳')",57a7be96c2265c04d1e89168,张旭阳,case_1289,lawyer_395
835,rcase_lawyer_1602,"('5810c1ac2f12c63192906c62', '董秀文')",5810c1ac2f12c63192906c62,董秀文,case_1290,lawyer_392
836,rcase_lawyer_1603,"('5810c1ac2f12c63192906c62', '王辉')",5810c1ac2f12c63192906c62,王辉,case_1290,lawyer_393
837,rcase_lawyer_1604,"('5810c1ac2f12c63192906c62', '谭成新')",5810c1ac2f12c63192906c62,谭成新,case_1290,lawyer_394
838,rcase_lawyer_1605,"('5810c1ac2f12c63192906c62', '张旭阳')",5810c1ac2f12c63192906c62,张旭阳,case_1290,lawyer_395
839,rcase_lawyer_1606,"('5810c1b62f12c63192906ec3', '董秀文')",5810c1b62f12c63192906ec3,董秀文,case_1291,lawyer_392
840,rcase_lawyer_1607,"('5810c1b62f12c63192906ec3', '王辉')",5810c1b62f12c63192906ec3,王辉,case_1291,lawyer_393
841,rcase_lawyer_1608,"('5810c1b62f12c63192906ec3', '谭成新')",5810c1b62f12c63192906ec3,谭成新,case_1291,lawyer_394
842,rcase_lawyer_1609,"('5810c1b62f12c63192906ec3', '张旭阳')",5810c1b62f12c63192906ec3,张旭阳,case_1291,lawyer_395
843,rcase_lawyer_1610,"('5810c1a92f12c63192906c03', '董秀文')",5810c1a92f12c63192906c03,董秀文,case_1292,lawyer_392
844,rcase_lawyer_1611,"('5810c1a92f12c63192906c03', '王辉')",5810c1a92f12c63192906c03,王辉,case_1292,lawyer_393
845,rcase_lawyer_1612,"('5810c1a92f12c63192906c03', '谭成新')",5810c1a92f12c63192906c03,谭成新,case_1292,lawyer_394
846,rcase_lawyer_1613,"('5810c1a92f12c63192906c03', '张旭阳')",5810c1a92f12c63192906c03,张旭阳,case_1292,lawyer_395
847,rcase_lawyer_1614,"('5ca570d583379e42cc1b6b39', '董秀文')",5ca570d583379e42cc1b6b39,董秀文,case_1293,lawyer_392
848,rcase_lawyer_1615,"('5ca570d583379e42cc1b6b39', '王辉')",5ca570d583379e42cc1b6b39,王辉,case_1293,lawyer_393
849,rcase_lawyer_1616,"('5ca570d583379e42cc1b6b39', '谭成新')",5ca570d583379e42cc1b6b39,谭成新,case_1293,lawyer_394
850,rcase_lawyer_1617,"('5ca570d583379e42cc1b6b39', '张旭阳')",5ca570d583379e42cc1b6b39,张旭阳,case_1293,lawyer_395
851,rcase_lawyer_1618,"('5810c1ab2f12c63192906c25', '董秀文')",5810c1ab2f12c63192906c25,董秀文,case_1294,lawyer_392
852,rcase_lawyer_1619,"('5810c1ab2f12c63192906c25', '王辉')",5810c1ab2f12c63192906c25,王辉,case_1294,lawyer_393
853,rcase_lawyer_1620,"('5810c1ab2f12c63192906c25', '谭成新')",5810c1ab2f12c63192906c25,谭成新,case_1294,lawyer_394
854,rcase_lawyer_1621,"('5810c1ab2f12c63192906c25', '张旭阳')",5810c1ab2f12c63192906c25,张旭阳,case_1294,lawyer_395
855,rcase_lawyer_1622,"('5810c1942f12c63192906979', '董秀文')",5810c1942f12c63192906979,董秀文,case_1295,lawyer_392
856,rcase_lawyer_1623,"('5810c1942f12c63192906979', '王辉')",5810c1942f12c63192906979,王辉,case_1295,lawyer_393
857,rcase_lawyer_1624,"('5810c1942f12c63192906979', '谭成新')",5810c1942f12c63192906979,谭成新,case_1295,lawyer_394
858,rcase_lawyer_1625,"('5810c1942f12c63192906979', '张旭阳')",5810c1942f12c63192906979,张旭阳,case_1295,lawyer_395
859,rcase_lawyer_1626,"('5810c1932f12c6319290696a', '董秀文')",5810c1932f12c6319290696a,董秀文,case_1296,lawyer_392
860,rcase_lawyer_1627,"('5810c1932f12c6319290696a', '王辉')",5810c1932f12c6319290696a,王辉,case_1296,lawyer_393
861,rcase_lawyer_1628,"('5810c1932f12c6319290696a', '谭成新')",5810c1932f12c6319290696a,谭成新,case_1296,lawyer_394
862,rcase_lawyer_1629,"('5810c1932f12c6319290696a', '张旭阳')",5810c1932f12c6319290696a,张旭阳,case_1296,lawyer_395
863,rcase_lawyer_1630,"('581057632f12c631927fae33', '马润华')",581057632f12c631927fae33,马润华,case_1297,lawyer_332
864,rcase_lawyer_1631,"('580dbb75b9ca9623cec7c0ca', '董秀文')",580dbb75b9ca9623cec7c0ca,董秀文,case_1298,lawyer_392
865,rcase_lawyer_1632,"('580dbb75b9ca9623cec7c0ca', '王辉')",580dbb75b9ca9623cec7c0ca,王辉,case_1298,lawyer_393
866,rcase_lawyer_1633,"('580dbb75b9ca9623cec7c0ca', '谭成新')",580dbb75b9ca9623cec7c0ca,谭成新,case_1298,lawyer_394
867,rcase_lawyer_1634,"('580dbb75b9ca9623cec7c0ca', '张旭阳')",580dbb75b9ca9623cec7c0ca,张旭阳,case_1298,lawyer_395
868,rcase_lawyer_1635,"('5810c1ad2f12c63192906c89', '董秀文')",5810c1ad2f12c63192906c89,董秀文,case_1299,lawyer_392
869,rcase_lawyer_1636,"('5810c1ad2f12c63192906c89', '王辉')",5810c1ad2f12c63192906c89,王辉,case_1299,lawyer_393
870,rcase_lawyer_1637,"('5810c1ad2f12c63192906c89', '谭成新')",5810c1ad2f12c63192906c89,谭成新,case_1299,lawyer_394
871,rcase_lawyer_1638,"('5810c1ad2f12c63192906c89', '张旭阳')",5810c1ad2f12c63192906c89,张旭阳,case_1299,lawyer_395
872,rcase_lawyer_1640,"('57a7abbec2265c04d1e7d0b7', '唐剑飞')",57a7abbec2265c04d1e7d0b7,唐剑飞,case_1301,lawyer_297
873,rcase_lawyer_1643,"('5810c1942f12c63192906978', '董秀文')",5810c1942f12c63192906978,董秀文,case_1304,lawyer_392
874,rcase_lawyer_1644,"('5810c1942f12c63192906978', '王辉')",5810c1942f12c63192906978,王辉,case_1304,lawyer_393
875,rcase_lawyer_1645,"('5810c1942f12c63192906978', '谭成新')",5810c1942f12c63192906978,谭成新,case_1304,lawyer_394
876,rcase_lawyer_1646,"('5810c1942f12c63192906978', '张旭阳')",5810c1942f12c63192906978,张旭阳,case_1304,lawyer_395
877,rcase_lawyer_1647,"('5a61bcbbe13823b92f221ee1', '牛琨')",5a61bcbbe13823b92f221ee1,牛琨,case_1305,lawyer_55
878,rcase_lawyer_1648,"('5a61bcbbe13823b92f221ee1', '万迎军')",5a61bcbbe13823b92f221ee1,万迎军,case_1305,lawyer_140
879,rcase_lawyer_1649,"('57a953ccc2265c04d1f53ceb', '赵乾伟')",57a953ccc2265c04d1f53ceb,赵乾伟,case_1306,lawyer_372
880,rcase_lawyer_1650,"('57a7be94c2265c04d1e89140', '董秀文')",57a7be94c2265c04d1e89140,董秀文,case_1307,lawyer_392
881,rcase_lawyer_1651,"('57a7be94c2265c04d1e89140', '王辉')",57a7be94c2265c04d1e89140,王辉,case_1307,lawyer_393
882,rcase_lawyer_1652,"('57a7be94c2265c04d1e89140', '谭成新')",57a7be94c2265c04d1e89140,谭成新,case_1307,lawyer_394
883,rcase_lawyer_1653,"('57a7be94c2265c04d1e89140', '张旭阳')",57a7be94c2265c04d1e89140,张旭阳,case_1307,lawyer_395
884,rcase_lawyer_1654,"('57a7be94c2265c04d1e89140', '张艳')",57a7be94c2265c04d1e89140,张艳,case_1307,lawyer_405
885,rcase_lawyer_1656,"('57a7be96c2265c04d1e89169', '董秀文')",57a7be96c2265c04d1e89169,董秀文,case_1309,lawyer_392
886,rcase_lawyer_1657,"('57a7be96c2265c04d1e89169', '王辉')",57a7be96c2265c04d1e89169,王辉,case_1309,lawyer_393
887,rcase_lawyer_1658,"('57a7be96c2265c04d1e89169', '谭成新')",57a7be96c2265c04d1e89169,谭成新,case_1309,lawyer_394
888,rcase_lawyer_1659,"('57a7be96c2265c04d1e89169', '张旭阳')",57a7be96c2265c04d1e89169,张旭阳,case_1309,lawyer_395
889,rcase_lawyer_1660,"('57a7becac2265c28a53f7f79', '董秀文')",57a7becac2265c28a53f7f79,董秀文,case_1310,lawyer_392
890,rcase_lawyer_1661,"('57a7becac2265c28a53f7f79', '王辉')",57a7becac2265c28a53f7f79,王辉,case_1310,lawyer_393
891,rcase_lawyer_1662,"('57a7becac2265c28a53f7f79', '谭成新')",57a7becac2265c28a53f7f79,谭成新,case_1310,lawyer_394
892,rcase_lawyer_1663,"('57a7becac2265c28a53f7f79', '张旭阳')",57a7becac2265c28a53f7f79,张旭阳,case_1310,lawyer_395
893,rcase_lawyer_1664,"('5810c1a52f12c63192906b72', '董秀文')",5810c1a52f12c63192906b72,董秀文,case_1311,lawyer_392
894,rcase_lawyer_1665,"('5810c1a52f12c63192906b72', '王辉')",5810c1a52f12c63192906b72,王辉,case_1311,lawyer_393
895,rcase_lawyer_1666,"('5810c1a52f12c63192906b72', '谭成新')",5810c1a52f12c63192906b72,谭成新,case_1311,lawyer_394
896,rcase_lawyer_1667,"('5810c1a52f12c63192906b72', '张旭阳')",5810c1a52f12c63192906b72,张旭阳,case_1311,lawyer_395
897,rcase_lawyer_1668,"('5810c1a32f12c63192906b26', '董秀文')",5810c1a32f12c63192906b26,董秀文,case_1312,lawyer_392
898,rcase_lawyer_1669,"('5810c1a32f12c63192906b26', '王辉')",5810c1a32f12c63192906b26,王辉,case_1312,lawyer_393
899,rcase_lawyer_1670,"('5810c1a32f12c63192906b26', '谭成新')",5810c1a32f12c63192906b26,谭成新,case_1312,lawyer_394
900,rcase_lawyer_1671,"('5810c1a32f12c63192906b26', '张旭阳')",5810c1a32f12c63192906b26,张旭阳,case_1312,lawyer_395
901,rcase_lawyer_1672,"('5810c1a12f12c63192906ac9', '董秀文')",5810c1a12f12c63192906ac9,董秀文,case_1313,lawyer_392
902,rcase_lawyer_1673,"('5810c1a12f12c63192906ac9', '王辉')",5810c1a12f12c63192906ac9,王辉,case_1313,lawyer_393
903,rcase_lawyer_1674,"('5810c1a12f12c63192906ac9', '谭成新')",5810c1a12f12c63192906ac9,谭成新,case_1313,lawyer_394
904,rcase_lawyer_1675,"('5810c1a12f12c63192906ac9', '张旭阳')",5810c1a12f12c63192906ac9,张旭阳,case_1313,lawyer_395
905,rcase_lawyer_1677,"('5810c1932f12c63192906967', '董秀文')",5810c1932f12c63192906967,董秀文,case_1315,lawyer_392
906,rcase_lawyer_1678,"('5810c1932f12c63192906967', '王辉')",5810c1932f12c63192906967,王辉,case_1315,lawyer_393
907,rcase_lawyer_1679,"('5810c1932f12c63192906967', '谭成新')",5810c1932f12c63192906967,谭成新,case_1315,lawyer_394
908,rcase_lawyer_1680,"('5810c1932f12c63192906967', '张旭阳')",5810c1932f12c63192906967,张旭阳,case_1315,lawyer_395
909,rcase_lawyer_1683,"('57af3550c2265c7bd4e1edfc', '占永彪')",57af3550c2265c7bd4e1edfc,占永彪,case_1318,lawyer_409
910,rcase_lawyer_1686,"('5810c1ac2f12c63192906c43', '董秀文')",5810c1ac2f12c63192906c43,董秀文,case_1321,lawyer_392
911,rcase_lawyer_1687,"('5810c1ac2f12c63192906c43', '王辉')",5810c1ac2f12c63192906c43,王辉,case_1321,lawyer_393
912,rcase_lawyer_1688,"('5810c1ac2f12c63192906c43', '谭成新')",5810c1ac2f12c63192906c43,谭成新,case_1321,lawyer_394
913,rcase_lawyer_1689,"('5810c1ac2f12c63192906c43', '张旭阳')",5810c1ac2f12c63192906c43,张旭阳,case_1321,lawyer_395
914,rcase_lawyer_1690,"('57a7be8ac2265c04d1e890e3', '董秀文')",57a7be8ac2265c04d1e890e3,董秀文,case_1322,lawyer_392
915,rcase_lawyer_1691,"('57a7be8ac2265c04d1e890e3', '王辉')",57a7be8ac2265c04d1e890e3,王辉,case_1322,lawyer_393
916,rcase_lawyer_1692,"('57a7be8ac2265c04d1e890e3', '谭成新')",57a7be8ac2265c04d1e890e3,谭成新,case_1322,lawyer_394
917,rcase_lawyer_1693,"('57a7be8ac2265c04d1e890e3', '张旭阳')",57a7be8ac2265c04d1e890e3,张旭阳,case_1322,lawyer_395
918,rcase_lawyer_1694,"('5810c1b22f12c63192906dba', '董秀文')",5810c1b22f12c63192906dba,董秀文,case_1323,lawyer_392
919,rcase_lawyer_1695,"('5810c1b22f12c63192906dba', '王辉')",5810c1b22f12c63192906dba,王辉,case_1323,lawyer_393
920,rcase_lawyer_1696,"('5810c1b22f12c63192906dba', '谭成新')",5810c1b22f12c63192906dba,谭成新,case_1323,lawyer_394
921,rcase_lawyer_1697,"('5810c1b22f12c63192906dba', '张旭阳')",5810c1b22f12c63192906dba,张旭阳,case_1323,lawyer_395
922,rcase_lawyer_1699,"('5810c1af2f12c63192906d16', '董秀文')",5810c1af2f12c63192906d16,董秀文,case_1325,lawyer_392
923,rcase_lawyer_1700,"('5810c1af2f12c63192906d16', '王辉')",5810c1af2f12c63192906d16,王辉,case_1325,lawyer_393
924,rcase_lawyer_1701,"('5810c1af2f12c63192906d16', '谭成新')",5810c1af2f12c63192906d16,谭成新,case_1325,lawyer_394
925,rcase_lawyer_1702,"('5810c1af2f12c63192906d16', '张旭阳')",5810c1af2f12c63192906d16,张旭阳,case_1325,lawyer_395
926,rcase_lawyer_1703,"('5810c1b72f12c63192906ed3', '董秀文')",5810c1b72f12c63192906ed3,董秀文,case_1326,lawyer_392
927,rcase_lawyer_1704,"('5810c1b72f12c63192906ed3', '王辉')",5810c1b72f12c63192906ed3,王辉,case_1326,lawyer_393
928,rcase_lawyer_1705,"('5810c1b72f12c63192906ed3', '谭成新')",5810c1b72f12c63192906ed3,谭成新,case_1326,lawyer_394
929,rcase_lawyer_1706,"('5810c1b72f12c63192906ed3', '张旭阳')",5810c1b72f12c63192906ed3,张旭阳,case_1326,lawyer_395
930,rcase_lawyer_1708,"('580dbb66b9ca9623cec7b3de', '董秀文')",580dbb66b9ca9623cec7b3de,董秀文,case_1328,lawyer_392
931,rcase_lawyer_1709,"('580dbb66b9ca9623cec7b3de', '王辉')",580dbb66b9ca9623cec7b3de,王辉,case_1328,lawyer_393
932,rcase_lawyer_1710,"('580dbb66b9ca9623cec7b3de', '谭成新')",580dbb66b9ca9623cec7b3de,谭成新,case_1328,lawyer_394
933,rcase_lawyer_1711,"('580dbb66b9ca9623cec7b3de', '张旭阳')",580dbb66b9ca9623cec7b3de,张旭阳,case_1328,lawyer_395
934,rcase_lawyer_1712,"('57a7be92c2265c04d1e89122', '董秀文')",57a7be92c2265c04d1e89122,董秀文,case_1329,lawyer_392
935,rcase_lawyer_1713,"('57a7be92c2265c04d1e89122', '王辉')",57a7be92c2265c04d1e89122,王辉,case_1329,lawyer_393
936,rcase_lawyer_1714,"('57a7be92c2265c04d1e89122', '谭成新')",57a7be92c2265c04d1e89122,谭成新,case_1329,lawyer_394
937,rcase_lawyer_1715,"('57a7be92c2265c04d1e89122', '张旭阳')",57a7be92c2265c04d1e89122,张旭阳,case_1329,lawyer_395
938,rcase_lawyer_1716,"('58109e552f12c631928b8df0', '谭光辉')",58109e552f12c631928b8df0,谭光辉,case_1330,lawyer_410
939,rcase_lawyer_1717,"('5810c1942f12c63192906977', '董秀文')",5810c1942f12c63192906977,董秀文,case_1331,lawyer_392
940,rcase_lawyer_1718,"('5810c1942f12c63192906977', '王辉')",5810c1942f12c63192906977,王辉,case_1331,lawyer_393
941,rcase_lawyer_1719,"('5810c1942f12c63192906977', '谭成新')",5810c1942f12c63192906977,谭成新,case_1331,lawyer_394
942,rcase_lawyer_1720,"('5810c1942f12c63192906977', '张旭阳')",5810c1942f12c63192906977,张旭阳,case_1331,lawyer_395
943,rcase_lawyer_1721,"('5810c19e2f12c63192906a57', '董秀文')",5810c19e2f12c63192906a57,董秀文,case_1332,lawyer_392
944,rcase_lawyer_1722,"('5810c19e2f12c63192906a57', '王辉')",5810c19e2f12c63192906a57,王辉,case_1332,lawyer_393
945,rcase_lawyer_1723,"('5810c19e2f12c63192906a57', '谭成新')",5810c19e2f12c63192906a57,谭成新,case_1332,lawyer_394
946,rcase_lawyer_1724,"('5810c19e2f12c63192906a57', '张旭阳')",5810c19e2f12c63192906a57,张旭阳,case_1332,lawyer_395
947,rcase_lawyer_1725,"('580f3b102f12c60603ec02b6', '肖丽君')",580f3b102f12c60603ec02b6,肖丽君,case_1333,lawyer_257
948,rcase_lawyer_1728,"('57a7be96c2265c04d1e89166', '董秀文')",57a7be96c2265c04d1e89166,董秀文,case_1336,lawyer_392
949,rcase_lawyer_1729,"('57a7be96c2265c04d1e89166', '王辉')",57a7be96c2265c04d1e89166,王辉,case_1336,lawyer_393
950,rcase_lawyer_1730,"('57a7be96c2265c04d1e89166', '谭成新')",57a7be96c2265c04d1e89166,谭成新,case_1336,lawyer_394
951,rcase_lawyer_1731,"('57a7be96c2265c04d1e89166', '张旭阳')",57a7be96c2265c04d1e89166,张旭阳,case_1336,lawyer_395
